created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-02-17T21:43:50-06:00,895,20400.00000,959616.62500,0.13958,16.75000,,,,
2023-02-17T21:45:58-06:00,896,19633.33203,959549.93750,0.14502,16.50000,,,,
2023-02-17T21:48:06-06:00,897,20416.66602,931833.31250,0.13543,16.75000,,,,
2023-02-17T21:50:13-06:00,898,20450.00000,951616.62500,0.13808,17.00000,,,,
2023-02-17T21:52:21-06:00,899,19766.66602,959516.62500,0.14404,17.25000,,,,
2023-02-17T21:54:29-06:00,900,19700.00000,951824.93750,0.14337,17.25000,,,,
2023-02-17T21:56:37-06:00,901,20400.00000,959766.62500,0.13960,17.25000,,,,
2023-02-17T21:58:44-06:00,902,20450.00000,959716.62500,0.13925,17.25000,,,,
2023-02-17T22:00:52-06:00,903,20400.00000,950966.62500,0.13832,17.50000,,,,
2023-02-17T22:03:00-06:00,904,19700.00000,950483.31250,0.14316,17.25000,,,,
2023-02-17T22:05:08-06:00,905,20250.00000,960316.62500,0.14072,17.50000,,,,
2023-02-17T22:07:15-06:00,906,20050.00000,959233.31250,0.14196,17.50000,,,,
2023-02-17T22:09:23-06:00,907,20216.66602,960033.31250,0.14091,17.50000,,,,
2023-02-17T22:11:31-06:00,908,20466.66602,959816.62500,0.13915,17.50000,,,,
2023-02-17T22:13:38-06:00,909,19666.66602,734991.62500,0.11089,17.50000,,,,
2023-02-17T22:15:46-06:00,910,20716.66602,1000983.31250,0.14337,17.50000,,,,
2023-02-17T22:17:54-06:00,911,19700.00000,1000999.93750,0.15077,17.50000,,,,
2023-02-17T22:20:02-06:00,912,20433.33203,1003483.31250,0.14572,17.25000,,,,
2023-02-17T22:22:09-06:00,913,19666.66602,959899.93750,0.14483,17.25000,,,,
2023-02-17T22:24:17-06:00,914,20433.33203,952016.62500,0.13825,17.25000,,,,
2023-02-17T22:26:25-06:00,915,20583.33203,959816.62500,0.13837,17.00000,,,,
2023-02-17T22:28:33-06:00,916,20033.33203,960383.31250,0.14225,17.00000,,,,
2023-02-17T22:30:40-06:00,917,20400.00000,951016.62500,0.13833,16.75000,,,,
2023-02-17T22:32:48-06:00,918,20483.33203,959383.31250,0.13898,16.75000,,,,
2023-02-17T22:34:56-06:00,919,20033.33203,959883.31250,0.14217,16.75000,,,,
2023-02-17T22:37:04-06:00,920,19816.66602,961099.93750,0.14391,16.75000,,,,
2023-02-17T22:39:11-06:00,921,20450.00000,959749.93750,0.13926,16.75000,,,,
2023-02-17T22:41:19-06:00,922,20483.33203,940516.62500,0.13625,16.75000,,,,
2023-02-17T22:43:27-06:00,923,20283.33203,1000983.31250,0.14643,16.75000,,,,
2023-02-17T22:45:34-06:00,924,20266.66602,959999.93750,0.14055,16.75000,,,,
2023-02-17T22:47:42-06:00,925,20200.00000,959783.31250,0.14099,16.75000,,,,
2023-02-17T22:49:50-06:00,926,19616.66602,950099.93750,0.14371,16.75000,,,,
2023-02-17T22:51:58-06:00,927,19766.66602,960016.62500,0.14411,16.75000,,,,
2023-02-17T22:54:05-06:00,928,19716.66602,959733.31250,0.14443,16.75000,,,,
2023-02-17T22:56:13-06:00,929,20450.00000,952516.62500,0.13821,17.00000,,,,
2023-02-17T22:58:21-06:00,930,19766.66602,959849.93750,0.14409,16.75000,,,,
2023-02-17T23:00:29-06:00,931,20433.33203,959716.62500,0.13937,16.75000,,,,
2023-02-17T23:02:36-06:00,932,19716.66602,932149.93750,0.14028,17.00000,,,,
2023-02-17T23:04:44-06:00,933,19683.33203,999049.93750,0.15061,16.75000,,,,
2023-02-17T23:06:52-06:00,934,20033.33203,838999.93750,0.12427,16.75000,,,,
2023-02-17T23:09:00-06:00,935,20466.66602,819583.31250,0.11882,17.00000,,,,
2023-02-17T23:11:07-06:00,936,20450.00000,999449.93750,0.14502,17.00000,,,,
2023-02-17T23:13:15-06:00,937,19700.00000,959799.93750,0.14457,17.00000,,,,
2023-02-17T23:15:23-06:00,938,20400.00000,960183.31250,0.13966,17.00000,,,,
2023-02-17T23:17:30-06:00,939,20500.00000,959999.93750,0.13895,17.00000,,,,
2023-02-17T23:19:38-06:00,940,20516.66602,959916.62500,0.13883,17.00000,,,,
2023-02-17T23:21:46-06:00,941,19750.00000,959649.93750,0.14418,17.00000,,,,
2023-02-17T23:23:54-06:00,942,19733.33203,959383.31250,0.14426,17.00000,,,,
2023-02-17T23:26:02-06:00,943,20466.66602,960508.31250,0.13925,17.00000,,,,
2023-02-17T23:28:09-06:00,944,20500.00000,959749.93750,0.13892,17.00000,,,,
2023-02-17T23:30:17-06:00,945,19766.66602,960083.31250,0.14412,17.00000,,,,
2023-02-17T23:32:25-06:00,946,19550.00000,960199.93750,0.14574,17.00000,,,,
2023-02-17T23:34:32-06:00,947,20500.00000,950449.93750,0.13757,17.00000,,,,
2023-02-17T23:36:40-06:00,948,20466.66602,959999.93750,0.13918,17.00000,,,,
2023-02-17T23:38:48-06:00,949,20100.00000,958916.62500,0.14156,17.00000,,,,
2023-02-17T23:40:56-06:00,950,20500.00000,960233.31250,0.13899,17.00000,,,,
2023-02-17T23:43:03-06:00,951,20533.33203,950849.93750,0.13741,17.00000,,,,
2023-02-17T23:45:11-06:00,952,20700.00000,999583.31250,0.14329,17.00000,,,,
2023-02-17T23:47:19-06:00,953,20516.66602,959899.93750,0.13883,17.00000,,,,
2023-02-17T23:49:26-06:00,954,20366.66602,959716.62500,0.13982,17.00000,,,,
2023-02-17T23:51:34-06:00,955,20500.00000,959549.93750,0.13889,17.00000,,,,
2023-02-17T23:53:42-06:00,956,20483.33203,960249.93750,0.13910,17.00000,,,,
2023-02-17T23:55:50-06:00,957,19750.00000,960249.93750,0.14427,17.00000,,,,
2023-02-17T23:57:57-06:00,958,19733.33203,959849.93750,0.14433,17.00000,,,,
2023-02-18T00:00:05-06:00,959,20516.66602,951183.31250,0.13757,17.00000,,,,
2023-02-18T00:02:13-06:00,960,19850.00000,950199.93750,0.14204,17.00000,,,,
2023-02-18T00:04:21-06:00,961,20533.33203,960016.62500,0.13873,17.00000,,,,
2023-02-18T00:06:28-06:00,962,20516.66602,959649.93750,0.13879,17.00000,,,,
2023-02-18T00:08:36-06:00,963,19750.00000,960233.31250,0.14427,17.00000,,,,
2023-02-18T00:10:44-06:00,964,20383.33203,959799.93750,0.13972,17.00000,,,,
2023-02-18T00:12:52-06:00,965,20533.33203,1000183.31250,0.14454,17.00000,,,,
2023-02-18T00:14:59-06:00,966,19783.33203,727500.00000,0.10912,17.00000,,,,
2023-02-18T00:17:07-06:00,967,19766.66602,999649.93750,0.15006,17.00000,,,,
2023-02-18T00:19:15-06:00,968,19700.00000,959199.93750,0.14448,17.00000,,,,
2023-02-18T00:21:22-06:00,969,19750.00000,959916.62500,0.14422,17.00000,,,,
2023-02-18T00:23:30-06:00,970,19800.00000,959199.93750,0.14375,17.00000,,,,
2023-02-18T00:25:38-06:00,971,20550.00000,951116.62500,0.13733,17.00000,,,,
2023-02-18T00:27:46-06:00,972,19733.33203,879083.31250,0.13219,17.00000,,,,
2023-02-18T00:29:53-06:00,973,20516.66602,959699.93750,0.13880,17.00000,,,,
2023-02-18T00:32:01-06:00,974,19716.66602,958283.31250,0.14422,17.00000,,,,
2023-02-18T00:34:09-06:00,975,20533.33203,959833.31250,0.13870,17.00000,,,,
2023-02-18T00:36:16-06:00,976,19783.33203,950766.62500,0.14260,17.00000,,,,
2023-02-18T00:38:24-06:00,977,20116.66602,959583.31250,0.14154,17.00000,,,,
2023-02-18T00:40:32-06:00,978,20533.33203,1011066.62500,0.14611,17.00000,,,,
2023-02-18T00:42:40-06:00,979,19816.66602,959899.93750,0.14373,17.00000,,,,
2023-02-18T00:44:47-06:00,980,20533.33203,960399.93750,0.13879,17.00000,,,,
2023-02-18T00:46:55-06:00,981,20516.66602,960699.93750,0.13894,17.00000,,,,
2023-02-18T00:49:03-06:00,982,20550.00000,960399.93750,0.13867,17.00000,,,,
2023-02-18T00:51:11-06:00,983,19783.33203,960066.62500,0.14400,17.00000,,,,
2023-02-18T00:53:18-06:00,984,19783.33203,959033.31250,0.14384,17.00000,,,,
2023-02-18T00:55:26-06:00,985,20566.66602,959733.31250,0.13847,17.00000,,,,
2023-02-18T00:57:34-06:00,986,19783.33203,959716.62500,0.14395,17.00000,,,,
2023-02-18T00:59:42-06:00,987,19766.66602,959666.62500,0.14406,17.00000,,,,
2023-02-18T01:01:49-06:00,988,20550.00000,950016.62500,0.13717,17.00000,,,,
2023-02-18T01:03:57-06:00,989,20533.33203,959049.93750,0.13859,17.00000,,,,
2023-02-18T01:06:05-06:00,990,20133.33203,873283.31250,0.12870,17.00000,,,,
2023-02-18T01:08:13-06:00,991,19783.33203,959783.31250,0.14396,17.00000,,,,
2023-02-18T01:10:20-06:00,992,20333.33203,959849.93750,0.14007,17.00000,,,,
2023-02-18T01:12:28-06:00,993,20533.33203,959433.31250,0.13865,17.00000,,,,
2023-02-18T01:14:36-06:00,994,19716.66602,734000.00000,0.11046,17.00000,,,,
2023-02-18T01:16:44-06:00,995,20500.00000,959949.93750,0.13895,17.00000,,,,
2023-02-18T01:18:51-06:00,996,20566.66602,959083.31250,0.13837,17.00000,,,,
2023-02-18T01:21:00-06:00,997,19950.00000,959016.62500,0.14264,17.00000,,,,
2023-02-18T01:23:07-06:00,998,20150.00000,959599.93750,0.14131,17.00000,,,,
2023-02-18T01:25:15-06:00,999,20583.33203,960166.62500,0.13842,17.00000,,,,
2023-02-18T01:27:23-06:00,1000,20383.33203,950583.31250,0.13838,17.00000,,,,
2023-02-18T01:29:31-06:00,1001,20566.66602,950333.31250,0.13711,17.00000,,,,
2023-02-18T01:31:38-06:00,1002,19816.66602,959833.31250,0.14372,17.00000,,,,
2023-02-18T01:33:46-06:00,1003,20166.66602,959883.31250,0.14123,17.00000,,,,
2023-02-18T01:35:54-06:00,1004,19950.00000,965183.31250,0.14356,17.00000,,,,
2023-02-18T01:38:01-06:00,1005,20033.33203,947216.62500,0.14030,17.00000,,,,
2023-02-18T01:40:09-06:00,1006,19816.66602,1000866.62500,0.14987,17.00000,,,,
2023-02-18T01:42:17-06:00,1007,20583.33203,968083.31250,0.13956,17.00000,,,,
2023-02-18T01:44:25-06:00,1008,20600.00000,960399.93750,0.13834,17.00000,,,,
2023-02-18T01:46:32-06:00,1009,20400.00000,959783.31250,0.13960,17.00000,,,,
2023-02-18T01:48:40-06:00,1010,19833.33203,960533.31250,0.14370,17.00000,,,,
2023-02-18T01:50:48-06:00,1011,20466.66602,960533.31250,0.13926,17.00000,,,,
2023-02-18T01:52:56-06:00,1012,19850.00000,959849.93750,0.14348,17.00000,,,,
2023-02-18T01:55:03-06:00,1013,20400.00000,959549.93750,0.13957,17.00000,,,,
2023-02-18T01:57:11-06:00,1014,20616.66602,929266.62500,0.13374,17.00000,,,,
2023-02-18T01:59:19-06:00,1015,19750.00000,958616.62500,0.14402,17.00000,,,,
2023-02-18T02:01:27-06:00,1016,19833.33203,961099.93750,0.14379,17.00000,,,,
2023-02-18T02:03:34-06:00,1017,19816.66602,960249.93750,0.14378,17.00000,,,,
2023-02-18T02:05:42-06:00,1018,20583.33203,970016.62500,0.13984,17.00000,,,,
2023-02-18T02:07:50-06:00,1019,20600.00000,970066.62500,0.13973,17.00000,,,,
2023-02-18T02:09:58-06:00,1020,20200.00000,960083.31250,0.14103,17.00000,,,,
2023-02-18T02:12:05-06:00,1021,19883.33203,970549.93750,0.14484,17.00000,,,,
2023-02-18T02:14:13-06:00,1022,19866.66602,959883.31250,0.14337,17.00000,,,,
2023-02-18T02:16:21-06:00,1023,19783.33203,968999.93750,0.14534,17.00000,,,,
2023-02-18T02:18:28-06:00,1024,20533.33203,960366.62500,0.13878,17.00000,,,,
2023-02-18T02:20:36-06:00,1025,20383.33203,960449.93750,0.13982,17.25000,,,,
2023-02-18T02:22:44-06:00,1026,19783.33203,960633.31250,0.14408,17.25000,,,,
2023-02-18T02:24:52-06:00,1027,20600.00000,970299.93750,0.13976,17.25000,,,,
2023-02-18T02:26:59-06:00,1028,20583.33203,960549.93750,0.13847,17.25000,,,,
2023-02-18T02:29:07-06:00,1029,19883.33203,959883.31250,0.14325,17.25000,,,,
2023-02-18T02:31:15-06:00,1030,19850.00000,1009433.31250,0.15089,17.25000,,,,
2023-02-18T02:33:23-06:00,1031,20216.66602,970316.62500,0.14242,17.25000,,,,
2023-02-18T02:35:30-06:00,1032,20600.00000,965949.93750,0.13914,17.25000,,,,
2023-02-18T02:37:38-06:00,1033,19866.66602,959549.93750,0.14332,17.25000,,,,
2023-02-18T02:39:46-06:00,1034,20616.66602,960499.93750,0.13824,17.25000,,,,
2023-02-18T02:41:54-06:00,1035,20233.33203,960233.31250,0.14082,17.25000,,,,
2023-02-18T02:44:01-06:00,1036,20400.00000,960699.93750,0.13974,17.25000,,,,
2023-02-18T02:46:09-06:00,1037,19883.33203,959499.93750,0.14319,17.25000,,,,
2023-02-18T02:48:17-06:00,1038,20600.00000,960566.62500,0.13836,17.25000,,,,
2023-02-18T02:50:25-06:00,1039,20616.66602,960983.31250,0.13831,17.25000,,,,
2023-02-18T02:52:32-06:00,1040,20483.33203,960299.93750,0.13911,17.25000,,,,
2023-02-18T02:54:40-06:00,1041,19850.00000,1009849.93750,0.15096,17.25000,,,,
2023-02-18T02:56:48-06:00,1042,20583.33203,960516.62500,0.13847,17.25000,,,,
2023-02-18T02:58:56-06:00,1043,20666.66602,961266.62500,0.13802,17.25000,,,,
2023-02-18T03:01:03-06:00,1044,20633.33203,930433.31250,0.13380,17.25000,,,,
2023-02-18T03:03:11-06:00,1045,19900.00000,959616.62500,0.14309,17.25000,,,,
2023-02-18T03:05:19-06:00,1046,20616.66602,970141.62500,0.13963,17.25000,,,,
2023-02-18T03:07:27-06:00,1047,20633.33203,1009716.62500,0.14521,17.25000,,,,
2023-02-18T03:09:34-06:00,1048,19816.66602,970066.62500,0.14525,17.25000,,,,
2023-02-18T03:11:42-06:00,1049,19866.66602,969749.93750,0.14484,17.25000,,,,
2023-02-18T03:13:50-06:00,1050,20033.33203,969299.93750,0.14357,17.00000,,,,
2023-02-18T03:15:57-06:00,1051,19600.00000,969983.31250,0.14685,17.25000,,,,
2023-02-18T03:18:05-06:00,1052,20533.33203,969799.93750,0.14015,17.00000,,,,
2023-02-18T03:20:13-06:00,1053,20633.33203,969499.93750,0.13942,17.25000,,,,
2023-02-18T03:22:21-06:00,1054,19883.33203,969666.62500,0.14471,17.25000,,,,
2023-02-18T03:24:28-06:00,1055,20633.33203,969716.62500,0.13945,17.25000,,,,
2023-02-18T03:26:36-06:00,1056,20783.33203,970149.93750,0.13851,17.00000,,,,
2023-02-18T03:28:44-06:00,1057,20550.00000,961099.93750,0.13878,17.25000,,,,
2023-02-18T03:30:52-06:00,1058,20666.66602,730416.62500,0.10487,17.25000,,,,
2023-02-18T03:32:59-06:00,1059,20666.66602,1020933.31250,0.14658,17.25000,,,,
2023-02-18T03:35:07-06:00,1060,20666.66602,929216.62500,0.13341,17.00000,,,,
2023-02-18T03:37:15-06:00,1061,20783.33203,969149.93750,0.13837,17.00000,,,,
2023-02-18T03:39:23-06:00,1062,20283.33203,969599.93750,0.14184,17.25000,,,,
2023-02-18T03:41:30-06:00,1063,20233.33203,969499.93750,0.14218,17.00000,,,,
2023-02-18T03:43:38-06:00,1064,20666.66602,969266.62500,0.13916,17.00000,,,,
2023-02-18T03:45:46-06:00,1065,20650.00000,970966.62500,0.13952,17.25000,,,,
2023-02-18T03:47:53-06:00,1066,20350.00000,970299.93750,0.14148,17.00000,,,,
2023-02-18T03:50:01-06:00,1067,20766.66602,969849.93750,0.13858,17.00000,,,,
2023-02-18T03:52:09-06:00,1068,20416.66602,967383.31250,0.14059,17.00000,,,,
2023-02-18T03:54:17-06:00,1069,20700.00000,958866.62500,0.13745,17.00000,,,,
2023-02-18T03:56:24-06:00,1070,20666.66602,969516.62500,0.13920,17.25000,,,,
2023-02-18T03:58:32-06:00,1071,20700.00000,970666.62500,0.13914,17.00000,,,,
2023-02-18T04:00:40-06:00,1072,20366.66602,968733.31250,0.14114,17.25000,,,,
2023-02-18T04:02:48-06:00,1073,20700.00000,1009633.31250,0.14473,17.25000,,,,
2023-02-18T04:04:55-06:00,1074,19933.33203,1020266.62500,0.15188,17.25000,,,,
2023-02-18T04:07:03-06:00,1075,20700.00000,1011649.93750,0.14502,17.25000,,,,
2023-02-18T04:09:11-06:00,1076,20700.00000,940183.31250,0.13477,17.25000,,,,
2023-02-18T04:11:19-06:00,1077,20033.33203,907766.62500,0.13445,17.25000,,,,
2023-02-18T04:13:26-06:00,1078,19933.33203,927716.62500,0.13810,17.25000,,,,
2023-02-18T04:15:34-06:00,1079,20700.00000,969683.31250,0.13900,17.00000,,,,
2023-02-18T04:17:42-06:00,1080,19916.66602,969566.62500,0.14445,17.25000,,,,
2023-02-18T04:19:49-06:00,1081,20700.00000,970016.62500,0.13905,17.25000,,,,
2023-02-18T04:21:57-06:00,1082,20066.66602,1020733.31250,0.15094,17.25000,,,,
2023-02-18T04:24:05-06:00,1083,20700.00000,969883.31250,0.13903,17.00000,,,,
2023-02-18T04:26:13-06:00,1084,19950.00000,969499.93750,0.14420,17.00000,,,,
2023-02-18T04:28:20-06:00,1085,19966.66602,969299.93750,0.14405,17.25000,,,,
2023-02-18T04:30:28-06:00,1086,20666.66602,969233.31250,0.13916,17.25000,,,,
2023-02-18T04:32:36-06:00,1087,20600.00000,970583.31250,0.13980,17.25000,,,,
2023-02-18T04:34:44-06:00,1088,20483.33203,971449.93750,0.14073,17.00000,,,,
2023-02-18T04:36:51-06:00,1089,19950.00000,969866.62500,0.14425,17.00000,,,,
2023-02-18T04:38:59-06:00,1090,19966.66602,969516.62500,0.14408,17.00000,,,,
2023-02-18T04:41:07-06:00,1091,19900.00000,969799.93750,0.14461,17.00000,,,,
2023-02-18T04:43:15-06:00,1092,20433.33203,949566.62500,0.13789,17.25000,,,,
2023-02-18T04:45:22-06:00,1093,20533.33203,970166.62500,0.14020,17.00000,,,,
2023-02-18T04:47:30-06:00,1094,20983.33203,979566.62500,0.13852,17.00000,,,,
2023-02-18T04:49:38-06:00,1095,20700.00000,969166.62500,0.13893,17.00000,,,,
2023-02-18T04:51:46-06:00,1096,20083.33203,969733.31250,0.14328,17.00000,,,,
2023-02-18T04:53:53-06:00,1097,20316.66602,969699.93750,0.14163,17.00000,,,,
2023-02-18T04:56:01-06:00,1098,19933.33203,969149.93750,0.14427,17.00000,,,,
2023-02-18T04:58:09-06:00,1099,20383.33203,979899.93750,0.14265,17.00000,,,,
2023-02-18T05:00:16-06:00,1100,20700.00000,969599.93750,0.13899,17.00000,,,,
2023-02-18T05:02:24-06:00,1101,19933.33203,969599.93750,0.14433,17.00000,,,,
2023-02-18T05:04:32-06:00,1102,20716.66602,969783.31250,0.13890,17.00000,,,,
2023-02-18T05:06:40-06:00,1103,19983.33203,970333.31250,0.14408,17.00000,,,,
2023-02-18T05:08:47-06:00,1104,20650.00000,970049.93750,0.13939,17.00000,,,,
2023-02-18T05:10:55-06:00,1105,19966.66602,969199.93750,0.14403,17.00000,,,,
2023-02-18T05:13:03-06:00,1106,20633.33203,971383.31250,0.13969,17.00000,,,,
2023-02-18T05:15:10-06:00,1107,20300.00000,971333.31250,0.14198,17.00000,,,,
2023-02-18T05:17:18-06:00,1108,19983.33203,970283.31250,0.14407,17.00000,,,,
2023-02-18T05:19:26-06:00,1109,20616.66602,969666.62500,0.13956,17.00000,,,,
2023-02-18T05:21:34-06:00,1110,19950.00000,970199.93750,0.14430,17.00000,,,,
2023-02-18T05:23:41-06:00,1111,20583.33203,970149.93750,0.13986,17.00000,,,,
2023-02-18T05:25:49-06:00,1112,20716.66602,969216.62500,0.13882,17.00000,,,,
2023-02-18T05:27:57-06:00,1113,19950.00000,970183.31250,0.14430,17.00000,,,,
2023-02-18T05:30:05-06:00,1114,20000.00000,969883.31250,0.14389,17.00000,,,,
2023-02-18T05:32:12-06:00,1115,19966.66602,1011049.93750,0.15025,17.00000,,,,
2023-02-18T05:34:20-06:00,1116,19966.66602,1010699.93750,0.15020,17.00000,,,,
2023-02-18T05:36:28-06:00,1117,20750.00000,969766.62500,0.13868,17.00000,,,,
2023-02-18T05:38:35-06:00,1118,19983.33203,969099.93750,0.14390,17.00000,,,,
2023-02-18T05:40:43-06:00,1119,20650.00000,970399.93750,0.13944,17.00000,,,,
2023-02-18T05:42:51-06:00,1120,19916.66602,969916.62500,0.14450,17.00000,,,,
2023-02-18T05:44:59-06:00,1121,20016.66602,969366.62500,0.14370,17.00000,,,,
2023-02-18T05:47:06-06:00,1122,20283.33203,969433.31250,0.14182,17.00000,,,,
2023-02-18T05:49:14-06:00,1123,20716.66602,969949.93750,0.13893,17.00000,,,,
2023-02-18T05:51:22-06:00,1124,20750.00000,969599.93750,0.13865,17.00000,,,,
2023-02-18T05:53:30-06:00,1125,19966.66602,970549.93750,0.14423,17.00000,,,,
2023-02-18T05:55:37-06:00,1126,20933.33203,969783.31250,0.13746,17.00000,,,,
2023-02-18T05:57:45-06:00,1127,20716.66602,971416.62500,0.13914,17.00000,,,,
2023-02-18T05:59:53-06:00,1128,19983.33203,948116.62500,0.14078,17.00000,,,,
2023-02-18T06:02:01-06:00,1129,20533.33203,969916.62500,0.14016,17.00000,,,,
2023-02-18T06:04:08-06:00,1130,20533.33203,968649.93750,0.13998,17.00000,,,,
2023-02-18T06:06:16-06:00,1131,20750.00000,969616.62500,0.13866,17.00000,,,,
2023-02-18T06:08:24-06:00,1132,20733.33203,969099.93750,0.13869,17.00000,,,,
2023-02-18T06:10:32-06:00,1133,20733.33203,969716.62500,0.13878,17.00000,,,,
2023-02-18T06:12:39-06:00,1134,19983.33203,969649.93750,0.14398,17.00000,,,,
2023-02-18T06:14:47-06:00,1135,20000.00000,969916.62500,0.14390,17.00000,,,,
2023-02-18T06:16:55-06:00,1136,20733.33203,958933.31250,0.13724,17.00000,,,,
2023-02-18T06:21:14-06:00,1137,20733.33203,968966.62500,0.13867,17.00000,,,,
2023-02-18T06:23:22-06:00,1138,20000.00000,960449.93750,0.14250,17.00000,,,,
2023-02-18T06:25:30-06:00,1139,20750.00000,969749.93750,0.13867,17.00000,,,,
2023-02-18T06:27:37-06:00,1140,20333.33203,969199.93750,0.14144,17.00000,,,,
2023-02-18T06:29:45-06:00,1141,20516.66602,969499.93750,0.14022,17.00000,,,,
2023-02-18T06:31:53-06:00,1142,20033.33203,969216.62500,0.14356,17.25000,,,,
2023-02-18T06:34:00-06:00,1143,20750.00000,1010566.62500,0.14451,17.00000,,,,
2023-02-18T06:36:08-06:00,1144,20750.00000,969899.93750,0.13870,17.00000,,,,
2023-02-18T06:38:16-06:00,1145,20750.00000,971049.93750,0.13886,17.00000,,,,
2023-02-18T06:40:24-06:00,1146,20516.66602,969291.62500,0.14019,17.00000,,,,
2023-02-18T06:42:31-06:00,1147,20016.66602,969266.62500,0.14368,17.00000,,,,
2023-02-18T06:44:39-06:00,1148,20750.00000,979816.62500,0.14011,17.00000,,,,
2023-02-18T06:46:47-06:00,1149,20083.33203,969649.93750,0.14326,17.00000,,,,
2023-02-18T06:48:55-06:00,1150,20783.33203,962916.62500,0.13748,17.00000,,,,
2023-02-18T06:51:02-06:00,1151,20000.00000,967733.31250,0.14358,17.00000,,,,
2023-02-18T06:53:10-06:00,1152,20000.00000,969233.31250,0.14380,17.00000,,,,
2023-02-18T06:55:18-06:00,1153,20966.66602,969866.62500,0.13726,17.00000,,,,
2023-02-18T06:57:26-06:00,1154,20966.66602,968649.93750,0.13709,17.00000,,,,
2023-02-18T06:59:33-06:00,1155,20583.33203,969049.93750,0.13970,17.00000,,,,
2023-02-18T07:01:41-06:00,1156,20750.00000,968366.62500,0.13848,17.00000,,,,
2023-02-18T07:03:49-06:00,1157,20766.66602,970466.62500,0.13867,17.00000,,,,
2023-02-18T07:05:57-06:00,1158,20766.66602,968249.93750,0.13835,17.00000,,,,
2023-02-18T07:08:04-06:00,1159,20750.00000,962499.93750,0.13764,17.00000,,,,
2023-02-18T07:10:12-06:00,1160,20500.00000,967966.62500,0.14011,17.00000,,,,
2023-02-18T07:12:20-06:00,1161,20750.00000,967449.93750,0.13835,17.00000,,,,
2023-02-18T07:14:28-06:00,1162,20033.33203,967933.31250,0.14337,17.00000,,,,
2023-02-18T07:16:35-06:00,1163,20033.33203,968549.93750,0.14346,17.00000,,,,
2023-02-18T07:18:43-06:00,1164,20433.33203,964183.31250,0.14002,17.00000,,,,
2023-02-18T07:20:51-06:00,1165,20333.33203,841266.62500,0.12277,17.00000,,,,
2023-02-18T07:22:58-06:00,1166,19966.66602,1030083.31250,0.15308,17.00000,,,,
2023-02-18T07:25:06-06:00,1167,19800.00000,936341.62500,0.14032,17.00000,,,,
2023-02-18T07:27:14-06:00,1168,19950.00000,947366.62500,0.14091,17.00000,,,,
2023-02-18T07:29:22-06:00,1169,20483.33203,968999.93750,0.14037,17.00000,,,,
2023-02-18T07:31:29-06:00,1170,20383.33203,962599.93750,0.14013,17.00000,,,,
2023-02-18T07:33:37-06:00,1171,20033.33203,968816.62500,0.14350,17.00000,,,,
2023-02-18T07:35:45-06:00,1172,19550.00000,963766.62500,0.14628,17.00000,,,,
2023-02-18T07:37:53-06:00,1173,20766.66602,965366.62500,0.13794,17.00000,,,,
2023-02-18T07:40:00-06:00,1174,20750.00000,1830399.87500,0.26175,17.00000,,,,
2023-02-18T07:42:08-06:00,1175,20016.66602,960999.93750,0.14246,17.00000,,,,
2023-02-18T07:44:16-06:00,1176,20800.00000,962566.62500,0.13732,17.00000,,,,
2023-02-18T07:46:24-06:00,1177,20550.00000,962599.93750,0.13899,17.00000,,,,
2023-02-18T07:48:31-06:00,1178,20783.33203,970633.31250,0.13858,17.00000,,,,
2023-02-18T07:50:39-06:00,1179,19983.33203,960433.31250,0.14261,17.00000,,,,
2023-02-18T07:52:47-06:00,1180,20550.00000,962333.31250,0.13895,17.00000,,,,
2023-02-18T07:54:55-06:00,1181,20000.00000,960816.62500,0.14255,17.00000,,,,
2023-02-18T07:57:02-06:00,1182,20816.66602,964483.31250,0.13748,17.00000,,,,
2023-02-18T07:59:10-06:00,1183,20050.00000,926741.62500,0.13715,17.00000,,,,
2023-02-18T08:01:18-06:00,1184,20033.33203,962933.31250,0.14263,17.00000,,,,
2023-02-18T08:03:25-06:00,1185,20583.33203,960833.31250,0.13851,17.00000,,,,
2023-02-18T08:05:33-06:00,1186,20250.00000,959099.93750,0.14054,17.00000,,,,
2023-02-18T08:07:41-06:00,1187,21966.66602,963033.31250,0.13009,17.00000,,,,
2023-02-18T08:09:49-06:00,1188,20800.00000,960216.62500,0.13698,17.00000,,,,
2023-02-18T08:11:56-06:00,1189,20783.33203,964799.93750,0.13775,17.00000,,,,
2023-02-18T08:14:04-06:00,1190,21083.33203,961849.93750,0.13537,17.00000,,,,
2023-02-18T08:16:12-06:00,1191,20816.66602,960749.93750,0.13695,17.00000,,,,
2023-02-18T08:18:20-06:00,1192,20833.33203,958666.62500,0.13654,17.00000,,,,
2023-02-18T08:20:27-06:00,1193,20283.33203,960366.62500,0.14049,17.00000,,,,
2023-02-18T08:22:35-06:00,1194,20650.00000,947449.93750,0.13614,17.00000,,,,
2023-02-18T08:24:43-06:00,1195,20783.33203,960799.93750,0.13717,17.00000,,,,
2023-02-18T08:26:51-06:00,1196,20050.00000,955766.62500,0.14145,17.00000,,,,
2023-02-18T08:28:58-06:00,1197,20000.00000,961266.62500,0.14262,17.00000,,,,
2023-02-18T08:31:06-06:00,1198,20783.33203,964883.31250,0.13776,17.00000,,,,
2023-02-18T08:33:14-06:00,1199,20383.33203,958449.93750,0.13952,17.00000,,,,
