period_high, period_low, ratio, date
2314, 816114, 2.402074, 2021-06-19T15:16:14.669Z
2264, 814730, 2.450960, 2021-06-19T15:16:29.675Z
2344, 815796, 2.370407, 2021-06-19T15:16:44.659Z
2266, 814950, 2.449458, 2021-06-19T15:16:59.660Z
2260, 819642, 2.470101, 2021-06-19T15:17:14.660Z
2258, 824082, 2.485681, 2021-06-19T15:17:29.661Z
2258, 824880, 2.488088, 2021-06-19T15:17:44.662Z
2229, 821210, 2.509245, 2021-06-19T15:17:59.663Z
2266, 818390, 2.459797, 2021-06-19T15:18:14.665Z
2264, 822556, 2.474503, 2021-06-19T15:18:29.665Z
2290, 817772, 2.432180, 2021-06-19T15:18:44.666Z
2300, 821352, 2.432206, 2021-06-19T15:18:59.666Z
2304, 826258, 2.442486, 2021-06-19T15:19:14.679Z
2262, 824286, 2.481900, 2021-06-19T15:19:29.712Z
2304, 825500, 2.440245, 2021-06-19T15:19:44.685Z
2354, 819984, 2.372454, 2021-06-19T15:19:59.670Z
2354, 823060, 2.381354, 2021-06-19T15:20:14.706Z
2321, 823522, 2.416568, 2021-06-19T15:20:29.776Z
2368, 823592, 2.368805, 2021-06-19T15:20:44.719Z
2346, 819452, 2.379000, 2021-06-19T15:20:59.683Z
2336, 819644, 2.389744, 2021-06-19T15:21:14.674Z
2362, 822172, 2.370728, 2021-06-19T15:21:29.944Z
2346, 824946, 2.394950, 2021-06-19T15:21:44.676Z
2280, 819800, 2.448905, 2021-06-19T15:21:59.677Z
2350, 816366, 2.366007, 2021-06-19T15:22:14.678Z
2272, 813968, 2.440046, 2021-06-19T15:22:29.679Z
2264, 822162, 2.473318, 2021-06-19T15:22:44.680Z
2292, 825298, 2.452421, 2021-06-19T15:22:59.683Z
2298, 822972, 2.439124, 2021-06-19T15:23:14.681Z
2346, 821746, 2.385660, 2021-06-19T15:23:29.686Z
2283, 821598, 2.451051, 2021-06-19T15:23:44.694Z
2258, 825698, 2.490556, 2021-06-19T15:23:59.684Z
2350, 824304, 2.389013, 2021-06-19T15:24:14.685Z
2346, 822372, 2.387477, 2021-06-19T15:24:29.687Z
2368, 825240, 2.373545, 2021-06-19T15:24:44.688Z
2256, 821990, 2.481569, 2021-06-19T15:24:59.687Z
2258, 825906, 2.491183, 2021-06-19T15:25:14.688Z
2264, 825448, 2.483203, 2021-06-19T15:25:29.689Z
2342, 815114, 2.370448, 2021-06-19T15:25:44.690Z
2284, 814902, 2.430011, 2021-06-19T15:25:59.726Z
2254, 821662, 2.482780, 2021-06-19T15:26:14.729Z
2350, 824742, 2.390282, 2021-06-19T15:26:29.767Z
2354, 823380, 2.382280, 2021-06-19T15:26:44.693Z
2298, 820906, 2.433001, 2021-06-19T15:26:59.698Z
2298, 814456, 2.413885, 2021-06-19T15:27:14.695Z
2265, 814812, 2.450125, 2021-06-19T15:27:29.701Z
2278, 814976, 2.436632, 2021-06-19T15:27:44.710Z
2366, 814544, 2.344762, 2021-06-19T15:27:59.698Z
2342, 819688, 2.383749, 2021-06-19T15:28:14.699Z
2254, 825048, 2.493011, 2021-06-19T15:28:29.701Z
2334, 820284, 2.393659, 2021-06-19T15:28:44.701Z
2337, 815314, 2.376102, 2021-06-19T15:28:59.701Z
2271, 814818, 2.443669, 2021-06-19T15:29:14.703Z
2262, 815220, 2.454602, 2021-06-19T15:29:29.757Z
2300, 820396, 2.429375, 2021-06-19T15:29:44.704Z
2250, 823152, 2.491704, 2021-06-19T15:30:14.706Z
2342, 817568, 2.377584, 2021-06-19T15:30:29.710Z
2333, 813908, 2.376071, 2021-06-19T15:30:44.707Z
2298, 820612, 2.432130, 2021-06-19T15:30:59.730Z
2296, 822240, 2.439078, 2021-06-19T15:31:14.718Z
2264, 814930, 2.451561, 2021-06-19T15:31:29.726Z
2340, 817378, 2.379063, 2021-06-19T15:31:44.778Z
2296, 815906, 2.420289, 2021-06-19T15:31:59.757Z
2336, 822332, 2.397581, 2021-06-19T15:32:14.776Z
2348, 820946, 2.381307, 2021-06-19T15:32:29.782Z
2248, 824582, 2.498253, 2021-06-19T15:32:44.715Z
2277, 825388, 2.468846, 2021-06-19T15:32:59.715Z
2250, 824004, 2.494283, 2021-06-19T15:33:14.717Z
2348, 820608, 2.380327, 2021-06-19T15:33:29.719Z
2244, 825112, 2.504315, 2021-06-19T15:33:44.718Z
2346, 823350, 2.390316, 2021-06-19T15:33:59.722Z
2264, 825696, 2.483949, 2021-06-19T15:34:14.720Z
2318, 821484, 2.413707, 2021-06-19T15:34:29.721Z
2256, 817650, 2.468467, 2021-06-19T15:34:44.722Z
2292, 823582, 2.447322, 2021-06-19T15:34:59.722Z
2348, 816778, 2.369217, 2021-06-19T15:35:14.723Z
2260, 814610, 2.454936, 2021-06-19T15:35:29.724Z
2342, 813674, 2.366260, 2021-06-19T15:35:44.725Z
2256, 825518, 2.492220, 2021-06-19T15:35:59.726Z
2256, 819878, 2.475193, 2021-06-19T15:36:14.737Z
2250, 817782, 2.475449, 2021-06-19T15:36:29.729Z
2344, 816090, 2.371261, 2021-06-19T15:36:44.728Z
2348, 814774, 2.363404, 2021-06-19T15:36:59.730Z
2346, 815464, 2.367422, 2021-06-19T15:37:14.730Z
2231, 820700, 2.505439, 2021-06-19T15:37:44.761Z
2274, 814686, 2.440050, 2021-06-19T15:37:59.758Z
2254, 814528, 2.461223, 2021-06-19T15:38:14.781Z
2350, 822050, 2.382480, 2021-06-19T15:38:29.811Z
2248, 824978, 2.499453, 2021-06-19T15:38:44.839Z
2296, 823460, 2.442697, 2021-06-19T15:38:59.736Z
2294, 819698, 2.433657, 2021-06-19T15:39:14.737Z
2270, 822548, 2.467938, 2021-06-19T15:39:29.883Z
2350, 824892, 2.390717, 2021-06-19T15:39:44.821Z
2342, 825122, 2.399552, 2021-06-19T15:39:59.820Z
2342, 825590, 2.400913, 2021-06-19T15:40:14.830Z
2275, 819500, 2.453389, 2021-06-19T15:40:29.742Z
2344, 819680, 2.381692, 2021-06-19T15:40:44.813Z
2350, 819340, 2.374626, 2021-06-19T15:40:59.807Z
2362, 818566, 2.360330, 2021-06-19T15:41:14.837Z
2254, 825250, 2.493622, 2021-06-19T15:41:29.877Z
2350, 822504, 2.383796, 2021-06-19T15:41:44.753Z
2346, 814616, 2.364960, 2021-06-19T15:41:59.747Z
2264, 813728, 2.447946, 2021-06-19T15:42:14.767Z
2254, 815942, 2.465496, 2021-06-19T15:42:29.785Z
2350, 816078, 2.365172, 2021-06-19T15:42:45.555Z
2306, 816502, 2.411553, 2021-06-19T15:42:59.832Z
2300, 813328, 2.408445, 2021-06-19T15:43:14.869Z
1896, 822554, 2.954779, 2021-06-19T15:43:29.752Z
2266, 816846, 2.455157, 2021-06-19T15:43:44.753Z
2252, 821564, 2.484688, 2021-06-19T15:43:59.754Z
2258, 820998, 2.476379, 2021-06-19T15:44:14.754Z
2296, 823168, 2.441831, 2021-06-19T15:44:29.756Z
2346, 824816, 2.394572, 2021-06-19T15:44:44.756Z
2346, 821156, 2.383947, 2021-06-19T15:44:59.758Z
2352, 816188, 2.363479, 2021-06-19T15:45:14.758Z
2339, 814412, 2.371444, 2021-06-19T15:45:29.759Z
2342, 824532, 2.397836, 2021-06-19T15:45:44.771Z
2304, 825374, 2.439873, 2021-06-19T15:46:02.414Z
2252, 824380, 2.493205, 2021-06-19T15:46:14.763Z
2346, 820690, 2.382594, 2021-06-19T15:46:29.763Z
2344, 821152, 2.385969, 2021-06-19T15:46:44.795Z
2420, 817508, 2.300782, 2021-06-19T15:46:59.764Z
2292, 825556, 2.453188, 2021-06-19T15:47:14.775Z
2252, 824086, 2.492316, 2021-06-19T15:47:29.786Z
2338, 824518, 2.401898, 2021-06-19T15:47:44.784Z
2240, 824320, 2.506379, 2021-06-19T15:47:59.793Z
2342, 814302, 2.368086, 2021-06-19T15:48:14.807Z
2336, 817402, 2.383207, 2021-06-19T15:48:29.800Z
2340, 817550, 2.379564, 2021-06-19T15:48:44.770Z
2350, 814250, 2.359874, 2021-06-19T15:48:59.772Z
2248, 817146, 2.475724, 2021-06-19T15:49:14.772Z
2342, 814394, 2.368354, 2021-06-19T15:49:29.775Z
2220, 822050, 2.521995, 2021-06-19T15:49:44.776Z
2250, 824516, 2.495833, 2021-06-19T15:49:59.774Z
2342, 825356, 2.400233, 2021-06-19T15:50:14.776Z
2338, 825446, 2.404601, 2021-06-19T15:50:29.776Z
2346, 813510, 2.361749, 2021-06-19T15:50:44.844Z
2300, 815062, 2.413580, 2021-06-19T15:50:59.860Z
2292, 814830, 2.421315, 2021-06-19T15:51:14.906Z
2264, 816452, 2.456140, 2021-06-19T15:51:29.796Z
2336, 814914, 2.375953, 2021-06-19T15:51:44.781Z
2250, 820750, 2.484433, 2021-06-19T15:51:59.888Z
2266, 820392, 2.465815, 2021-06-19T15:52:14.901Z
2252, 817814, 2.473347, 2021-06-19T15:52:29.783Z
2672, 821944, 2.095100, 2021-06-19T15:52:44.784Z
2266, 814064, 2.446795, 2021-06-19T15:52:59.787Z
2276, 822094, 2.460074, 2021-06-19T15:53:14.786Z
2342, 818422, 2.380068, 2021-06-19T15:53:29.787Z
2246, 813656, 2.467346, 2021-06-19T15:53:44.788Z
2274, 812730, 2.434191, 2021-06-19T15:53:59.796Z
2348, 814326, 2.362105, 2021-06-19T15:54:14.789Z
2354, 817188, 2.364364, 2021-06-19T15:54:29.884Z
2344, 814886, 2.367763, 2021-06-19T15:54:44.791Z
2310, 817986, 2.411753, 2021-06-19T15:54:59.797Z
2298, 819866, 2.429919, 2021-06-19T15:55:14.793Z
2342, 813636, 2.366149, 2021-06-19T15:55:29.794Z
2344, 824702, 2.396284, 2021-06-19T15:55:44.794Z
2250, 823562, 2.492945, 2021-06-19T15:55:59.796Z
2268, 813400, 2.442643, 2021-06-19T15:56:14.796Z
2294, 814346, 2.417767, 2021-06-19T15:56:29.797Z
2294, 814428, 2.418010, 2021-06-19T15:56:44.798Z
2324, 822348, 2.410008, 2021-06-19T15:56:59.799Z
2362, 816694, 2.354932, 2021-06-19T15:57:14.800Z
2260, 824696, 2.485332, 2021-06-19T15:57:29.822Z
2346, 824346, 2.393208, 2021-06-19T15:57:44.808Z
2336, 823088, 2.399785, 2021-06-19T15:57:59.802Z
2332, 818076, 2.389263, 2021-06-19T15:58:14.804Z
2344, 814862, 2.367693, 2021-06-19T15:58:29.804Z
2346, 814302, 2.364049, 2021-06-19T15:58:44.854Z
2300, 819966, 2.428102, 2021-06-19T15:58:59.862Z
2298, 815150, 2.415942, 2021-06-19T15:59:14.901Z
2342, 819388, 2.382877, 2021-06-19T15:59:29.908Z
2321, 813536, 2.387264, 2021-06-19T15:59:44.850Z
2258, 817436, 2.465635, 2021-06-19T15:59:59.892Z
2323, 817698, 2.397412, 2021-06-19T16:00:14.889Z
2340, 813128, 2.366693, 2021-06-19T16:00:29.925Z
2346, 823352, 2.390322, 2021-06-19T16:00:44.904Z
2268, 822254, 2.469232, 2021-06-19T16:00:59.907Z
2258, 817434, 2.465629, 2021-06-19T16:01:14.918Z
2344, 816040, 2.371116, 2021-06-19T16:01:29.957Z
2052, 816994, 2.711692, 2021-06-19T16:01:44.939Z
2264, 814928, 2.451556, 2021-06-19T16:02:00.044Z
2262, 814830, 2.453428, 2021-06-19T16:02:14.934Z
2346, 813486, 2.361680, 2021-06-19T16:02:29.956Z
2352, 819744, 2.373777, 2021-06-19T16:02:44.819Z
2302, 824432, 2.439206, 2021-06-19T16:02:59.819Z
2292, 821484, 2.441088, 2021-06-19T16:03:14.821Z
2348, 823464, 2.388611, 2021-06-19T16:03:29.824Z
2258, 824620, 2.487304, 2021-06-19T16:03:44.835Z
2250, 824986, 2.497255, 2021-06-19T16:03:59.852Z
2296, 817348, 2.424566, 2021-06-19T16:04:14.902Z
2265, 824574, 2.479479, 2021-06-19T16:04:29.906Z
2280, 814700, 2.433671, 2021-06-19T16:04:44.912Z
2219, 814008, 2.498448, 2021-06-19T16:04:59.827Z
2350, 816110, 2.365265, 2021-06-19T16:05:14.828Z
2296, 815892, 2.420247, 2021-06-19T16:05:29.828Z
2340, 821492, 2.391037, 2021-06-19T16:05:45.366Z
2296, 813804, 2.414053, 2021-06-19T16:05:59.830Z
2350, 818096, 2.371020, 2021-06-19T16:06:14.831Z
2340, 816096, 2.375332, 2021-06-19T16:06:30.231Z
2339, 819800, 2.387133, 2021-06-19T16:06:44.833Z
2300, 825444, 2.444324, 2021-06-19T16:06:59.840Z
2298, 814806, 2.414922, 2021-06-19T16:07:14.835Z
2346, 820390, 2.381723, 2021-06-19T16:07:29.836Z
2256, 824552, 2.489304, 2021-06-19T16:07:44.926Z
2252, 824820, 2.494536, 2021-06-19T16:07:59.935Z
2335, 817144, 2.383475, 2021-06-19T16:08:14.987Z
2270, 825612, 2.477131, 2021-06-19T16:08:29.840Z
2258, 822936, 2.482224, 2021-06-19T16:08:44.909Z
2264, 824328, 2.479834, 2021-06-19T16:08:59.931Z
2304, 825136, 2.439170, 2021-06-19T16:09:14.955Z
2298, 821014, 2.433321, 2021-06-19T16:09:29.974Z
2266, 813850, 2.446152, 2021-06-19T16:09:44.844Z
2236, 813624, 2.478283, 2021-06-19T16:09:59.844Z
2334, 825370, 2.408500, 2021-06-19T16:10:14.872Z
2266, 821794, 2.470028, 2021-06-19T16:10:29.851Z
2195, 813750, 2.524965, 2021-06-19T16:10:44.847Z
2302, 814408, 2.409548, 2021-06-19T16:10:59.848Z
2300, 824232, 2.440735, 2021-06-19T16:11:14.849Z
2282, 815966, 2.435316, 2021-06-19T16:11:29.850Z
2258, 814624, 2.457153, 2021-06-19T16:11:44.850Z
2230, 823550, 2.515267, 2021-06-19T16:11:59.851Z
2344, 822140, 2.388840, 2021-06-19T16:12:14.852Z
2342, 821764, 2.389786, 2021-06-19T16:12:30.327Z
2334, 813588, 2.374120, 2021-06-19T16:12:44.854Z
2338, 821964, 2.394458, 2021-06-19T16:12:59.856Z
2258, 822514, 2.480952, 2021-06-19T16:13:14.856Z
2342, 813542, 2.365876, 2021-06-19T16:13:29.856Z
2307, 813404, 2.401362, 2021-06-19T16:13:44.857Z
2344, 815148, 2.368524, 2021-06-19T16:13:59.858Z
2333, 813540, 2.374997, 2021-06-19T16:14:14.859Z
2343, 824360, 2.396313, 2021-06-19T16:14:29.860Z
2246, 817286, 2.478353, 2021-06-19T16:14:44.861Z
2292, 814996, 2.421808, 2021-06-19T16:14:59.861Z
2424, 820064, 2.304168, 2021-06-19T16:15:29.864Z
2298, 817056, 2.421591, 2021-06-19T16:15:45.025Z
2250, 814742, 2.466247, 2021-06-19T16:15:59.868Z
2315, 813696, 2.393923, 2021-06-19T16:16:14.867Z
2254, 824402, 2.491059, 2021-06-19T16:16:29.867Z
2336, 822322, 2.397552, 2021-06-19T16:16:44.875Z
2344, 815918, 2.370761, 2021-06-19T16:16:59.869Z
2294, 824480, 2.447855, 2021-06-19T16:17:14.870Z
2336, 823094, 2.399803, 2021-06-19T16:17:29.870Z
2342, 813700, 2.366336, 2021-06-19T16:17:44.877Z
2260, 817154, 2.462603, 2021-06-19T16:17:59.872Z
2264, 817374, 2.458914, 2021-06-19T16:18:14.875Z
2264, 813558, 2.447434, 2021-06-19T16:18:29.971Z
2342, 815442, 2.371402, 2021-06-19T16:18:44.920Z
2300, 813176, 2.407995, 2021-06-19T16:18:59.904Z
2300, 823758, 2.439331, 2021-06-19T16:19:14.915Z
2264, 814044, 2.448896, 2021-06-19T16:19:29.996Z
2260, 825464, 2.487646, 2021-06-19T16:19:44.945Z
2406, 821926, 2.326677, 2021-06-19T16:19:59.941Z
2264, 814392, 2.449943, 2021-06-19T16:20:14.962Z
2248, 821776, 2.489752, 2021-06-19T16:20:29.947Z
2344, 819988, 2.382587, 2021-06-19T16:20:44.882Z
2336, 824488, 2.403867, 2021-06-19T16:20:59.886Z
2340, 819622, 2.385595, 2021-06-19T16:21:14.883Z
2256, 820608, 2.477397, 2021-06-19T16:21:29.884Z
2260, 821846, 2.476743, 2021-06-19T16:21:44.885Z
2348, 821878, 2.384011, 2021-06-19T16:21:59.888Z
2344, 813770, 2.364520, 2021-06-19T16:22:14.908Z
2266, 812760, 2.442875, 2021-06-19T16:22:30.005Z
2280, 822032, 2.455573, 2021-06-19T16:22:44.888Z
2294, 824736, 2.448615, 2021-06-19T16:22:59.889Z
2294, 824240, 2.447142, 2021-06-19T16:23:14.891Z
2342, 824696, 2.398313, 2021-06-19T16:23:29.898Z
2344, 822958, 2.391217, 2021-06-19T16:23:44.892Z
2254, 820898, 2.480471, 2021-06-19T16:23:59.893Z
2250, 824322, 2.495246, 2021-06-19T16:24:14.894Z
2308, 824520, 2.433124, 2021-06-19T16:24:29.895Z
2298, 824472, 2.443570, 2021-06-19T16:24:44.896Z
2340, 822004, 2.392528, 2021-06-19T16:24:59.896Z
2260, 814884, 2.455762, 2021-06-19T16:25:14.897Z
2254, 819664, 2.476743, 2021-06-19T16:25:29.898Z
2364, 821942, 2.368060, 2021-06-19T16:25:44.899Z
2302, 823516, 2.436496, 2021-06-19T16:25:59.900Z
2340, 818316, 2.381793, 2021-06-19T16:26:14.901Z
2340, 821438, 2.390881, 2021-06-19T16:26:29.902Z
2338, 823802, 2.399812, 2021-06-19T16:26:44.904Z
2300, 821824, 2.433604, 2021-06-19T16:26:59.903Z
2302, 823342, 2.435981, 2021-06-19T16:27:14.904Z
2254, 814460, 2.461018, 2021-06-19T16:27:29.906Z
2340, 822142, 2.392930, 2021-06-19T16:27:45.026Z
2252, 815780, 2.467196, 2021-06-19T16:27:59.907Z
2260, 822082, 2.477454, 2021-06-19T16:28:14.908Z
2338, 821186, 2.392192, 2021-06-19T16:28:29.917Z
2262, 823432, 2.479328, 2021-06-19T16:28:44.911Z
2254, 820836, 2.480284, 2021-06-19T16:28:59.910Z
2344, 814720, 2.367280, 2021-06-19T16:29:14.911Z
2262, 823406, 2.479250, 2021-06-19T16:29:29.912Z
2344, 823410, 2.392530, 2021-06-19T16:29:44.913Z
2346, 813452, 2.361581, 2021-06-19T16:29:59.923Z
2258, 817258, 2.465098, 2021-06-19T16:30:14.915Z
2344, 814680, 2.367164, 2021-06-19T16:30:29.919Z
2340, 816430, 2.376304, 2021-06-19T16:30:44.916Z
2304, 816932, 2.414918, 2021-06-19T16:30:59.917Z
2302, 821902, 2.431720, 2021-06-19T16:31:14.919Z
2336, 823706, 2.401587, 2021-06-19T16:31:29.921Z
2254, 813706, 2.458740, 2021-06-19T16:31:44.920Z
2352, 814870, 2.359663, 2021-06-19T16:31:59.921Z
2248, 820170, 2.484886, 2021-06-19T16:32:14.922Z
2282, 816076, 2.435644, 2021-06-19T16:32:29.923Z
2260, 820626, 2.473066, 2021-06-19T16:32:44.923Z
2344, 813616, 2.364073, 2021-06-19T16:32:59.924Z
2342, 814944, 2.369953, 2021-06-19T16:33:14.925Z
2224, 824542, 2.525090, 2021-06-19T16:33:29.926Z
2246, 813814, 2.467825, 2021-06-19T16:33:44.929Z
2340, 813452, 2.367636, 2021-06-19T16:33:59.989Z
2264, 823472, 2.477258, 2021-06-19T16:34:15.026Z
2342, 823832, 2.395801, 2021-06-19T16:34:30.048Z
2341, 824256, 2.398057, 2021-06-19T16:34:44.934Z
2292, 812728, 2.415069, 2021-06-19T16:34:59.931Z
2302, 824462, 2.439294, 2021-06-19T16:35:14.932Z
2335, 815670, 2.379176, 2021-06-19T16:35:29.933Z
2248, 816232, 2.472955, 2021-06-19T16:35:44.934Z
2348, 817056, 2.370023, 2021-06-19T16:35:59.935Z
2344, 823860, 2.393838, 2021-06-19T16:36:14.935Z
2340, 813274, 2.367118, 2021-06-19T16:36:29.938Z
2266, 815010, 2.449638, 2021-06-19T16:36:44.937Z
2201, 812498, 2.514208, 2021-06-19T16:36:59.938Z
2348, 814684, 2.363143, 2021-06-19T16:37:14.939Z
2352, 822648, 2.382186, 2021-06-19T16:37:29.940Z
2256, 821664, 2.480585, 2021-06-19T16:37:45.060Z
2346, 813454, 2.361587, 2021-06-19T16:37:59.943Z
2340, 824284, 2.399164, 2021-06-19T16:38:14.942Z
2342, 813778, 2.366562, 2021-06-19T16:38:29.943Z
2338, 822284, 2.395390, 2021-06-19T16:38:44.944Z
2302, 814556, 2.409986, 2021-06-19T16:39:00.070Z
2302, 818334, 2.421164, 2021-06-19T16:39:14.946Z
2258, 813478, 2.453696, 2021-06-19T16:39:30.224Z
2264, 814594, 2.450551, 2021-06-19T16:39:44.948Z
2346, 824374, 2.393289, 2021-06-19T16:39:59.950Z
2350, 813244, 2.356958, 2021-06-19T16:40:14.950Z
2258, 824704, 2.487557, 2021-06-19T16:40:29.956Z
2344, 821460, 2.386864, 2021-06-19T16:40:44.951Z
2348, 820468, 2.379921, 2021-06-19T16:40:59.973Z
2258, 825482, 2.489904, 2021-06-19T16:41:14.953Z
2246, 814458, 2.469778, 2021-06-19T16:41:29.958Z
2348, 815914, 2.366711, 2021-06-19T16:41:44.955Z
2336, 817418, 2.383254, 2021-06-19T16:42:00.008Z
2264, 822772, 2.475153, 2021-06-19T16:42:14.967Z
2256, 813606, 2.456258, 2021-06-19T16:42:30.016Z
2329, 814970, 2.383258, 2021-06-19T16:42:45.030Z
2302, 814036, 2.408448, 2021-06-19T16:42:59.984Z
2294, 814440, 2.418046, 2021-06-19T16:43:14.960Z
2266, 823546, 2.475295, 2021-06-19T16:43:29.974Z
2266, 821852, 2.470203, 2021-06-19T16:43:44.962Z
2350, 822846, 2.384787, 2021-06-19T16:43:59.962Z
2350, 823200, 2.385813, 2021-06-19T16:44:14.969Z
2344, 819710, 2.381779, 2021-06-19T16:44:29.980Z
2348, 818484, 2.374166, 2021-06-19T16:44:45.029Z
2329, 814760, 2.382644, 2021-06-19T16:45:00.089Z
2209, 817558, 2.520704, 2021-06-19T16:45:15.085Z
2340, 813898, 2.368935, 2021-06-19T16:45:29.969Z
2354, 817088, 2.364075, 2021-06-19T16:45:44.968Z
2266, 817530, 2.457212, 2021-06-19T16:46:00.344Z
2348, 820724, 2.380663, 2021-06-19T16:46:15.018Z
2258, 823932, 2.485229, 2021-06-19T16:46:30.031Z
2258, 815274, 2.459113, 2021-06-19T16:46:45.015Z
2296, 816090, 2.420835, 2021-06-19T16:47:00.037Z
2304, 814124, 2.406617, 2021-06-19T16:47:15.067Z
2338, 814160, 2.371724, 2021-06-19T16:47:30.075Z
2282, 815196, 2.433018, 2021-06-19T16:47:45.084Z
2239, 822998, 2.503477, 2021-06-19T16:48:00.085Z
2313, 823408, 2.424590, 2021-06-19T16:48:15.098Z
2342, 816826, 2.375426, 2021-06-19T16:48:30.099Z
2260, 819196, 2.468757, 2021-06-19T16:48:44.993Z
2254, 812722, 2.455766, 2021-06-19T16:49:00.017Z
2256, 816166, 2.463986, 2021-06-19T16:49:15.016Z
2338, 824684, 2.402381, 2021-06-19T16:49:30.019Z
2260, 812744, 2.449313, 2021-06-19T16:49:45.036Z
2344, 814226, 2.365845, 2021-06-19T16:50:00.046Z
2300, 818442, 2.423589, 2021-06-19T16:50:15.660Z
2260, 812584, 2.448831, 2021-06-19T16:50:30.014Z
2258, 815846, 2.460839, 2021-06-19T16:50:44.986Z
2308, 816922, 2.410703, 2021-06-19T16:50:59.997Z
2304, 823362, 2.433925, 2021-06-19T16:51:15.057Z
2254, 819276, 2.475570, 2021-06-19T16:51:29.989Z
2016, 815022, 2.753453, 2021-06-19T16:51:44.989Z
2344, 819284, 2.380542, 2021-06-19T16:51:59.990Z
2266, 814974, 2.449530, 2021-06-19T16:52:14.991Z
2258, 814598, 2.457075, 2021-06-19T16:52:30.528Z
2352, 813894, 2.356836, 2021-06-19T16:52:44.993Z
2310, 822826, 2.426023, 2021-06-19T16:52:59.994Z
2327, 822406, 2.407070, 2021-06-19T16:53:14.995Z
2348, 813436, 2.359523, 2021-06-19T16:53:29.996Z
2256, 816938, 2.466317, 2021-06-19T16:53:44.996Z
2253, 817740, 2.472026, 2021-06-19T16:53:59.997Z
2262, 825446, 2.485392, 2021-06-19T16:54:15.005Z
2360, 826572, 2.385435, 2021-06-19T16:54:30.000Z
2284, 830000, 2.475033, 2021-06-19T16:54:45.001Z
1884, 733066, 2.650093, 2021-06-19T16:55:00.001Z
1200, 268832, 1.525804, 2021-06-19T16:55:15.003Z
1196, 258176, 1.470224, 2021-06-19T16:55:30.002Z
1196, 256682, 1.461717, 2021-06-19T16:55:45.003Z
1196, 255390, 1.454359, 2021-06-19T16:56:00.077Z
1196, 256446, 1.460372, 2021-06-19T16:56:15.097Z
1196, 255482, 1.454883, 2021-06-19T16:56:30.622Z
1137, 254514, 1.524580, 2021-06-19T16:56:45.009Z
1196, 254578, 1.449735, 2021-06-19T16:57:00.008Z
1196, 255504, 1.455008, 2021-06-19T16:57:15.009Z
1198, 255498, 1.452545, 2021-06-19T16:57:30.026Z
1196, 255630, 1.455726, 2021-06-19T16:57:45.081Z
1170, 254398, 1.480904, 2021-06-19T16:58:00.123Z
1194, 254328, 1.450737, 2021-06-19T16:58:15.128Z
1194, 254386, 1.451068, 2021-06-19T16:58:30.013Z
1172, 253444, 1.472832, 2021-06-19T16:58:45.014Z
1192, 254324, 1.453148, 2021-06-19T16:59:00.015Z
1168, 254420, 1.483568, 2021-06-19T16:59:15.016Z
1138, 253214, 1.515460, 2021-06-19T16:59:30.017Z
1174, 253304, 1.469511, 2021-06-19T16:59:45.018Z
1146, 252980, 1.503490, 2021-06-19T17:00:00.131Z
1194, 253372, 1.445284, 2021-06-19T17:00:15.139Z
1142, 253150, 1.509770, 2021-06-19T17:00:30.020Z
1192, 252844, 1.444692, 2021-06-19T17:00:45.108Z
1190, 253194, 1.449123, 2021-06-19T17:01:00.107Z
1170, 252070, 1.467352, 2021-06-19T17:01:15.120Z
1139, 252066, 1.507264, 2021-06-19T17:01:30.131Z
1130, 253310, 1.526767, 2021-06-19T17:01:45.036Z
1176, 253234, 1.466606, 2021-06-19T17:02:00.025Z
1176, 253576, 1.468587, 2021-06-19T17:02:15.028Z
1186, 252016, 1.447246, 2021-06-19T17:02:30.045Z
1176, 253030, 1.465425, 2021-06-19T17:02:45.043Z
1202, 253276, 1.435121, 2021-06-19T17:03:00.112Z
1194, 253298, 1.444862, 2021-06-19T17:03:15.109Z
1146, 253202, 1.504809, 2021-06-19T17:03:30.123Z
1158, 253270, 1.489615, 2021-06-19T17:03:45.031Z
1160, 253296, 1.487200, 2021-06-19T17:04:00.063Z
1168, 253170, 1.476279, 2021-06-19T17:04:15.035Z
1196, 253210, 1.441945, 2021-06-19T17:04:30.034Z
1184, 252346, 1.451589, 2021-06-19T17:04:45.035Z
1138, 251922, 1.507727, 2021-06-19T17:05:00.036Z
1134, 250878, 1.506775, 2021-06-19T17:05:15.037Z
1602, 251988, 1.071313, 2021-06-19T17:05:30.038Z
1178, 253276, 1.464359, 2021-06-19T17:05:45.084Z
1172, 253298, 1.471984, 2021-06-19T17:06:00.092Z
1188, 251622, 1.442551, 2021-06-19T17:06:15.099Z
1188, 251920, 1.444259, 2021-06-19T17:06:30.096Z
1134, 252086, 1.514030, 2021-06-19T17:06:45.151Z
1200, 250820, 1.423573, 2021-06-19T17:07:00.042Z
1176, 252122, 1.460166, 2021-06-19T17:07:15.075Z
1188, 252052, 1.445016, 2021-06-19T17:07:30.044Z
1134, 251898, 1.512901, 2021-06-19T17:07:45.119Z
1190, 251076, 1.437001, 2021-06-19T17:08:00.098Z
1220, 251020, 1.401353, 2021-06-19T17:08:15.125Z
1182, 251882, 1.451371, 2021-06-19T17:08:30.050Z
1160, 251996, 1.479567, 2021-06-19T17:08:45.049Z
1138, 251746, 1.506674, 2021-06-19T17:09:00.258Z
1178, 251864, 1.456196, 2021-06-19T17:09:15.051Z
1186, 251244, 1.442813, 2021-06-19T17:09:30.052Z
