created_at,entry_id,period_low,period_high,ratio,temperature
2022-02-22T05:08:59-06:00,3260,2246,841958,2.55317,0
2022-02-22T05:09:15-06:00,3261,2238,875930,2.66568,0
2022-02-22T05:09:31-06:00,3262,2332,890816,2.60171,0
2022-02-22T05:09:47-06:00,3263,2334,828398,2.41734,0
2022-02-22T05:10:03-06:00,3264,2336,846172,2.46709,0
2022-02-22T05:10:19-06:00,3265,2336,815908,2.37885,0
2022-02-22T05:10:36-06:00,3266,2332,816104,2.38350,0
2022-02-22T05:10:52-06:00,3267,2236,828416,2.52334,0
2022-02-22T05:11:08-06:00,3268,2212,855652,2.63458,0
2022-02-22T05:11:24-06:00,3269,2226,821434,2.51331,0
2022-02-22T05:11:40-06:00,3270,2262,843052,2.53840,0
2022-02-22T05:11:56-06:00,3271,2240,819148,2.49065,0
2022-02-22T05:12:12-06:00,3272,2266,819548,2.46328,0
2022-02-22T05:12:29-06:00,3273,2332,816704,2.38526,0
2022-02-22T05:12:45-06:00,3274,2248,818206,2.47894,0
2022-02-22T05:13:01-06:00,3275,2336,825418,2.40658,0
2022-02-22T05:13:17-06:00,3276,2336,824606,2.40421,0
2022-02-22T05:13:33-06:00,3277,2256,872888,2.63523,0
2022-02-22T05:13:49-06:00,3278,2332,820088,2.39514,0
2022-02-22T05:14:06-06:00,3279,2338,882454,2.57067,0
2022-02-22T05:14:22-06:00,3280,2286,853610,2.54321,0
2022-02-22T05:14:38-06:00,3281,2240,886392,2.69511,0
2022-02-22T05:14:54-06:00,3282,2336,845320,2.46460,0
2022-02-22T05:15:10-06:00,3283,2336,897078,2.61551,0
2022-02-22T05:15:27-06:00,3284,2178,853498,2.66897,0
2022-02-22T05:15:43-06:00,3285,2248,846464,2.56455,0
2022-02-22T05:15:59-06:00,3286,2338,874056,2.54621,0
2022-02-22T05:16:15-06:00,3287,2234,822034,2.50614,0
2022-02-22T05:16:31-06:00,3288,2336,845370,2.46475,0
2022-02-22T05:16:47-06:00,3289,2340,822460,2.39386,0
2022-02-22T05:17:04-06:00,3290,2248,849068,2.57244,0
2022-02-22T05:17:20-06:00,3291,2190,850376,2.64464,0
2022-02-22T05:17:36-06:00,3292,2348,878938,2.54952,0
2022-02-22T05:17:52-06:00,3293,2240,896662,2.72634,0
2022-02-22T05:18:08-06:00,3294,2260,896638,2.70214,0
2022-02-22T05:18:24-06:00,3295,2274,848116,2.54018,0
2022-02-22T05:18:40-06:00,3296,2248,819084,2.48160,0
2022-02-22T05:18:57-06:00,3297,2336,878634,2.56173,0
2022-02-22T05:19:13-06:00,3298,2174,844660,2.64619,0
2022-02-22T05:19:29-06:00,3299,2336,894992,2.60943,0
2022-02-22T05:19:45-06:00,3300,2290,854084,2.54018,0
2022-02-22T05:20:01-06:00,3301,2292,878402,2.61022,0
2022-02-22T05:20:17-06:00,3302,2292,821902,2.44233,0
2022-02-22T05:20:33-06:00,3303,2290,820508,2.44032,0
2022-02-22T05:20:50-06:00,3304,2292,839856,2.49568,0
2022-02-22T05:21:06-06:00,3305,2288,875558,2.60632,0
2022-02-22T05:21:22-06:00,3306,2290,823704,2.44982,0
2022-02-22T05:21:38-06:00,3307,2292,859432,2.55385,0
2022-02-22T05:21:54-06:00,3308,2290,838776,2.49465,0
2022-02-22T05:22:10-06:00,3309,2294,824820,2.44886,0
2022-02-22T05:22:27-06:00,3310,2294,828386,2.45945,0
2022-02-22T05:22:43-06:00,3311,2290,838466,2.49373,0
2022-02-22T05:22:59-06:00,3312,2294,896948,2.66301,0
2022-02-22T05:23:15-06:00,3313,2294,860284,2.55416,0
2022-02-22T05:23:31-06:00,3314,2272,867108,2.59934,0
2022-02-22T05:23:47-06:00,3315,2294,873102,2.59221,0
2022-02-22T05:24:04-06:00,3316,2290,890972,2.64989,0
2022-02-22T05:24:20-06:00,3317,2294,824230,2.44711,0
2022-02-22T05:24:36-06:00,3318,2296,895756,2.65715,0
2022-02-22T05:24:52-06:00,3319,2292,889864,2.64428,0
2022-02-22T05:25:08-06:00,3320,2290,841694,2.50333,0
2022-02-22T05:25:25-06:00,3321,2294,898998,2.66910,0
2022-02-22T05:25:41-06:00,3322,2294,820548,2.43618,0
2022-02-22T05:25:57-06:00,3323,2294,843852,2.50537,0
2022-02-22T05:26:13-06:00,3324,2296,834592,2.47572,0
2022-02-22T05:26:29-06:00,3325,2292,861678,2.56053,0
2022-02-22T05:26:45-06:00,3326,2296,869454,2.57913,0
2022-02-22T05:27:01-06:00,3327,2296,885700,2.62732,0
2022-02-22T05:27:18-06:00,3328,2294,883188,2.62216,0
2022-02-22T05:27:34-06:00,3329,2294,821760,2.43978,0
2022-02-22T05:27:50-06:00,3330,2296,878618,2.60632,0
2022-02-22T05:28:06-06:00,3331,2342,823980,2.39623,0
2022-02-22T05:28:22-06:00,3332,2294,848670,2.51967,0
2022-02-22T05:28:39-06:00,3333,2296,897130,2.66123,0
2022-02-22T05:28:55-06:00,3334,2298,830200,2.46055,0
2022-02-22T05:29:11-06:00,3335,2296,833780,2.47331,0
2022-02-22T05:29:27-06:00,3336,2294,822512,2.44201,0
2022-02-22T05:29:43-06:00,3337,2296,896484,2.65931,0
2022-02-22T05:29:59-06:00,3338,2294,885444,2.62885,0
2022-02-22T05:30:15-06:00,3339,2342,897388,2.60971,0
2022-02-22T05:30:32-06:00,3340,2296,896686,2.65991,0
2022-02-22T05:30:48-06:00,3341,2294,829092,2.46155,0
2022-02-22T05:31:04-06:00,3342,2294,900198,2.67266,0
2022-02-22T05:31:20-06:00,3343,2292,899368,2.67252,0
2022-02-22T05:31:36-06:00,3344,2298,861948,2.55464,0
2022-02-22T05:31:52-06:00,3345,2294,897706,2.66526,0
2022-02-22T05:32:09-06:00,3346,2296,842606,2.49949,0
2022-02-22T05:32:25-06:00,3347,2296,899468,2.66817,0
2022-02-22T05:32:41-06:00,3348,2296,889324,2.63807,0
2022-02-22T05:32:57-06:00,3349,2296,883958,2.62216,0
2022-02-22T05:33:13-06:00,3350,2296,824590,2.44605,0
2022-02-22T05:33:29-06:00,3351,2294,904066,2.68414,0
2022-02-22T05:33:45-06:00,3352,2296,824844,2.44680,0
2022-02-22T05:34:02-06:00,3353,2298,896000,2.65556,0
2022-02-22T05:34:18-06:00,3354,2346,843170,2.44786,0
2022-02-22T05:34:34-06:00,3355,2256,850328,2.56712,0
2022-02-22T05:34:50-06:00,3356,2294,850294,2.52450,0
2022-02-22T05:35:06-06:00,3357,2288,839266,2.49829,0
2022-02-22T05:35:22-06:00,3358,2266,874938,2.62976,0
2022-02-22T05:35:39-06:00,3359,2260,899924,2.71204,0
2022-02-22T05:35:55-06:00,3360,2342,872888,2.53846,0
2022-02-22T05:36:11-06:00,3361,2256,879094,2.65396,0
2022-02-22T05:36:27-06:00,3362,2342,853976,2.48346,0
2022-02-22T05:36:43-06:00,3363,2254,890954,2.69216,0
2022-02-22T05:36:59-06:00,3364,2342,903918,2.62870,0
2022-02-22T05:37:15-06:00,3365,2340,842632,2.45257,0
2022-02-22T05:37:32-06:00,3366,2256,900554,2.71875,0
2022-02-22T05:37:48-06:00,3367,2204,898018,2.77506,0
2022-02-22T05:38:04-06:00,3368,2340,857202,2.49498,0
2022-02-22T05:38:20-06:00,3369,2284,904164,2.69619,0
2022-02-22T05:38:37-06:00,3370,2340,837856,2.43867,0
2022-02-22T05:38:53-06:00,3371,2348,897054,2.60207,0
2022-02-22T05:39:09-06:00,3372,2256,838148,2.53035,0
2022-02-22T05:39:25-06:00,3373,2226,899910,2.75342,0
2022-02-22T05:39:41-06:00,3374,1924,890472,3.15220,0
2022-02-22T05:39:57-06:00,3375,2342,829616,2.41262,0
2022-02-22T05:40:14-06:00,3376,2348,886662,2.57193,0
2022-02-22T05:40:30-06:00,3377,2294,906506,2.69139,0
2022-02-22T05:40:46-06:00,3378,2346,880432,2.55603,0
2022-02-22T05:41:02-06:00,3379,2284,905614,2.70051,0
2022-02-22T05:41:18-06:00,3380,2262,882348,2.65672,0
2022-02-22T05:41:34-06:00,3381,2264,827374,2.48900,0
2022-02-22T05:41:50-06:00,3382,2346,830076,2.40984,0
2022-02-22T05:42:07-06:00,3383,2260,838460,2.52681,0
2022-02-22T05:42:23-06:00,3384,2278,888884,2.65760,0
2022-02-22T05:42:39-06:00,3385,2344,882584,2.56447,0
2022-02-22T05:42:55-06:00,3386,2278,890814,2.66337,0
2022-02-22T05:43:11-06:00,3387,2346,828782,2.40609,0
2022-02-22T05:43:27-06:00,3388,2252,827118,2.50149,0
2022-02-22T05:43:43-06:00,3389,2254,902856,2.72812,0
2022-02-22T05:44:00-06:00,3390,2274,878690,2.63175,0
2022-02-22T05:44:16-06:00,3391,2374,859166,2.46488,0
2022-02-22T05:44:32-06:00,3392,2342,896872,2.60821,0
2022-02-22T05:44:48-06:00,3393,2234,840078,2.56115,0
2022-02-22T05:45:04-06:00,3394,2344,865854,2.51586,0
2022-02-22T05:45:20-06:00,3395,2262,839218,2.52686,0
2022-02-22T05:45:37-06:00,3396,2260,903414,2.72256,0
2022-02-22T05:45:53-06:00,3397,2346,831122,2.41288,0
2022-02-22T05:46:09-06:00,3398,2346,859648,2.49570,0
2022-02-22T05:46:25-06:00,3399,2254,903412,2.72980,0
2022-02-22T05:46:41-06:00,3400,2296,830176,2.46262,0
2022-02-22T05:46:57-06:00,3401,2296,880854,2.61295,0
2022-02-22T05:47:14-06:00,3402,2298,829170,2.45749,0
2022-02-22T05:47:30-06:00,3403,2346,860668,2.49866,0
2022-02-22T05:47:46-06:00,3404,2260,881300,2.65592,0
2022-02-22T05:48:02-06:00,3405,2288,847224,2.52198,0
2022-02-22T05:48:18-06:00,3406,2222,871212,2.67041,0
2022-02-22T05:48:34-06:00,3407,2276,831766,2.48902,0
2022-02-22T05:48:50-06:00,3408,2306,880966,2.60195,0
2022-02-22T05:49:07-06:00,3409,2346,869982,2.52570,0
2022-02-22T05:49:23-06:00,3410,2352,829308,2.40147,0
2022-02-22T05:49:39-06:00,3411,2346,904922,2.62713,0
2022-02-22T05:49:55-06:00,3412,2346,898792,2.60934,0
2022-02-22T05:50:11-06:00,3413,2280,886612,2.64849,0
2022-02-22T05:50:27-06:00,3414,2222,885806,2.71515,0
2022-02-22T05:50:44-06:00,3415,2244,904642,2.74570,0
2022-02-22T05:51:00-06:00,3416,2346,832296,2.41629,0
2022-02-22T05:51:16-06:00,3417,2258,889174,2.68202,0
2022-02-22T05:51:32-06:00,3418,2260,858622,2.58757,0
2022-02-22T05:51:48-06:00,3419,2250,900810,2.72678,0
2022-02-22T05:52:04-06:00,3420,2348,848386,2.46090,0
2022-02-22T05:52:21-06:00,3421,2350,827738,2.39897,0
2022-02-22T05:52:37-06:00,3422,2348,902438,2.61769,0
2022-02-22T05:52:53-06:00,3423,2250,908956,2.75144,0
2022-02-22T05:53:09-06:00,3424,2262,834042,2.51127,0
2022-02-22T05:53:25-06:00,3425,2348,903282,2.62014,0
2022-02-22T05:53:41-06:00,3426,2254,894022,2.70143,0
2022-02-22T05:53:57-06:00,3427,2262,831396,2.50331,0
2022-02-22T05:54:14-06:00,3428,2352,848630,2.45742,0
2022-02-22T05:54:30-06:00,3429,2350,877182,2.54226,0
2022-02-22T05:54:46-06:00,3430,2348,905586,2.62682,0
2022-02-22T05:55:02-06:00,3431,2266,910468,2.73655,0
2022-02-22T05:55:18-06:00,3432,2352,829286,2.40141,0
2022-02-22T05:55:34-06:00,3433,2262,832658,2.50711,0
2022-02-22T05:55:50-06:00,3434,2272,850000,2.54806,0
2022-02-22T05:56:07-06:00,3435,2302,859124,2.54185,0
2022-02-22T05:56:23-06:00,3436,2350,843996,2.44608,0
2022-02-22T05:56:39-06:00,3437,2234,863990,2.63405,0
2022-02-22T05:56:55-06:00,3438,2300,862970,2.55545,0
2022-02-22T05:57:11-06:00,3439,2264,900594,2.70927,0
2022-02-22T05:57:27-06:00,3440,2202,831460,2.57172,0
2022-02-22T05:57:44-06:00,3441,2268,828836,2.48900,0
2022-02-22T05:58:00-06:00,3442,2312,907058,2.67206,0
2022-02-22T05:58:16-06:00,3443,2232,874936,2.66981,0
2022-02-22T05:58:32-06:00,3444,2268,850384,2.55371,0
2022-02-22T05:58:48-06:00,3445,2258,861118,2.59739,0
2022-02-22T05:59:04-06:00,3446,2234,909452,2.77265,0
2022-02-22T05:59:21-06:00,3447,2350,903062,2.61727,0
2022-02-22T05:59:37-06:00,3448,2260,889294,2.68001,0
2022-02-22T05:59:53-06:00,3449,2258,905782,2.73211,0
2022-02-22T06:00:09-06:00,3450,2352,867356,2.51165,0
2022-02-22T06:00:25-06:00,3451,2350,897262,2.60046,0
2022-02-22T06:00:41-06:00,3452,2350,856170,2.48137,0
2022-02-22T06:00:57-06:00,3453,2352,884692,2.56185,0
2022-02-22T06:01:14-06:00,3454,2250,834290,2.52542,0
2022-02-22T06:01:30-06:00,3455,2268,891784,2.67803,0
2022-02-22T06:01:46-06:00,3456,2354,888632,2.57107,0
2022-02-22T06:02:02-06:00,3457,2300,871284,2.58007,0
2022-02-22T06:02:18-06:00,3458,2338,865046,2.51996,0
2022-02-22T06:02:34-06:00,3459,2256,891486,2.69138,0
2022-02-22T06:02:51-06:00,3460,2376,860926,2.46785,0
2022-02-22T06:03:07-06:00,3461,2202,837016,2.58890,0
2022-02-22T06:03:23-06:00,3462,2258,908768,2.74112,0
2022-02-22T06:03:39-06:00,3463,2354,831730,2.40644,0
2022-02-22T06:03:55-06:00,3464,2352,892548,2.58460,0
2022-02-22T06:04:11-06:00,3465,2352,852252,2.46791,0
2022-02-22T06:04:28-06:00,3466,2354,881064,2.54918,0
2022-02-22T06:04:44-06:00,3467,2254,888792,2.68562,0
2022-02-22T06:05:00-06:00,3468,2350,911640,2.64213,0
2022-02-22T06:05:16-06:00,3469,2214,834280,2.56645,0
2022-02-22T06:05:32-06:00,3470,2292,884682,2.62888,0
2022-02-22T06:05:48-06:00,3471,2352,909932,2.63494,0
2022-02-22T06:06:05-06:00,3472,2352,867166,2.51110,0
2022-02-22T06:06:21-06:00,3473,2262,912328,2.74699,0
2022-02-22T06:06:37-06:00,3474,2352,911806,2.64037,0
2022-02-22T06:06:53-06:00,3475,2326,831982,2.43615,0
2022-02-22T06:07:09-06:00,3476,2354,859388,2.48646,0
2022-02-22T06:07:25-06:00,3477,2356,892410,2.57981,0
2022-02-22T06:07:41-06:00,3478,2350,870108,2.52176,0
2022-02-22T06:07:58-06:00,3479,2282,837316,2.49904,0
2022-02-22T06:08:14-06:00,3480,2354,865524,2.50421,0
2022-02-22T06:08:30-06:00,3481,2356,881148,2.54726,0
2022-02-22T06:08:46-06:00,3482,2256,861650,2.60130,0
2022-02-22T06:09:02-06:00,3483,2352,851016,2.46433,0
2022-02-22T06:09:18-06:00,3484,2210,837568,2.58123,0
2022-02-22T06:09:35-06:00,3485,2264,845266,2.54282,0
2022-02-22T06:09:51-06:00,3486,2264,842854,2.53557,0
2022-02-22T06:10:07-06:00,3487,2352,833244,2.41287,0
2022-02-22T06:10:23-06:00,3488,2262,841944,2.53507,0
2022-02-22T06:10:39-06:00,3489,2354,835878,2.41844,0
2022-02-22T06:10:55-06:00,3490,2304,845718,2.50001,0
2022-02-22T06:11:11-06:00,3491,2366,854056,2.45850,0
2022-02-22T06:11:28-06:00,3492,2308,897478,2.64842,0
2022-02-22T06:11:44-06:00,3493,2266,837048,2.51588,0
2022-02-22T06:12:00-06:00,3494,2264,912384,2.74473,0
2022-02-22T06:12:16-06:00,3495,2354,850760,2.46150,0
2022-02-22T06:12:32-06:00,3496,2356,907040,2.62210,0
2022-02-22T06:12:48-06:00,3497,2268,881116,2.64599,0
2022-02-22T06:13:05-06:00,3498,2354,869910,2.51690,0
2022-02-22T06:13:21-06:00,3499,2356,838086,2.42277,0
2022-02-22T06:13:37-06:00,3500,2356,881846,2.54927,0
2022-02-22T06:13:53-06:00,3501,2268,845566,2.53924,0
2022-02-22T06:14:09-06:00,3502,2382,855328,2.44562,0
2022-02-22T06:14:25-06:00,3503,2306,894138,2.64085,0
2022-02-22T06:14:41-06:00,3504,2358,853932,2.46648,0
2022-02-22T06:14:58-06:00,3505,2354,864002,2.49981,0
2022-02-22T06:15:14-06:00,3506,2358,882570,2.54920,0
2022-02-22T06:15:30-06:00,3507,2266,917810,2.75862,0
2022-02-22T06:15:46-06:00,3508,2268,841592,2.52730,0
2022-02-22T06:16:02-06:00,3509,2262,855118,2.57473,0
2022-02-22T06:16:18-06:00,3510,2354,917586,2.65485,0
2022-02-22T06:16:35-06:00,3511,2356,885118,2.55873,0
2022-02-22T06:16:51-06:00,3512,2358,857868,2.47785,0
2022-02-22T06:17:07-06:00,3513,2360,836610,2.41440,0
2022-02-22T06:17:23-06:00,3514,2268,853792,2.56394,0
2022-02-22T06:17:39-06:00,3515,2266,840198,2.52534,0
2022-02-22T06:17:55-06:00,3516,2356,854450,2.47008,0
2022-02-22T06:18:11-06:00,3517,2272,909770,2.72723,0
2022-02-22T06:18:28-06:00,3518,2258,853226,2.57359,0
2022-02-22T06:18:44-06:00,3519,2270,889570,2.66903,0
2022-02-22T06:19:00-06:00,3520,2262,884914,2.66445,0
2022-02-22T06:19:16-06:00,3521,2358,834630,2.41073,0
2022-02-22T06:19:32-06:00,3522,2262,876898,2.64031,0
2022-02-22T06:19:49-06:00,3523,2354,868040,2.51149,0
2022-02-22T06:20:05-06:00,3524,2260,903200,2.72191,0
2022-02-22T06:20:21-06:00,3525,2352,906718,2.62563,0
2022-02-22T06:20:37-06:00,3526,1956,865750,3.01455,0
2022-02-22T06:20:53-06:00,3527,2262,886726,2.66990,0
2022-02-22T06:21:09-06:00,3528,2354,914876,2.64700,0
2022-02-22T06:21:26-06:00,3529,2254,918704,2.77601,0
2022-02-22T06:21:42-06:00,3530,2358,898310,2.59467,0
2022-02-22T06:21:58-06:00,3531,2358,918566,2.65317,0
2022-02-22T06:22:14-06:00,3532,2356,858522,2.48185,0
2022-02-22T06:22:30-06:00,3533,2356,835236,2.41453,0
2022-02-22T06:22:46-06:00,3534,2264,840046,2.52712,0
2022-02-22T06:23:03-06:00,3535,2356,849728,2.45643,0
2022-02-22T06:23:19-06:00,3536,2382,839280,2.39974,0
2022-02-22T06:23:35-06:00,3537,2354,883258,2.55552,0
2022-02-22T06:23:51-06:00,3538,2356,880994,2.54681,0
2022-02-22T06:24:07-06:00,3539,2304,838426,2.47846,0
2022-02-22T06:24:23-06:00,3540,2260,918400,2.76772,0
2022-02-22T06:24:40-06:00,3541,2312,910624,2.68256,0
2022-02-22T06:24:56-06:00,3542,2356,841850,2.43365,0
2022-02-22T06:25:12-06:00,3543,2238,893148,2.71808,0
2022-02-22T06:25:28-06:00,3544,2272,838368,2.51319,0
2022-02-22T06:25:44-06:00,3545,2238,918468,2.79514,0
2022-02-22T06:26:00-06:00,3546,2356,900982,2.60459,0
2022-02-22T06:26:17-06:00,3547,2270,898670,2.69633,0
2022-02-22T06:26:33-06:00,3548,2358,846732,2.44569,0
2022-02-22T06:26:49-06:00,3549,2262,904696,2.72401,0
2022-02-22T06:27:05-06:00,3550,2362,902218,2.60154,0
2022-02-22T06:27:21-06:00,3551,2370,916694,2.63436,0
2022-02-22T06:27:38-06:00,3552,2270,908214,2.72497,0
2022-02-22T06:27:54-06:00,3553,2356,906932,2.62179,0
2022-02-22T06:28:10-06:00,3554,2358,910492,2.62985,0
2022-02-22T06:28:26-06:00,3555,2272,905618,2.71479,0
2022-02-22T06:28:42-06:00,3556,2290,862754,2.56596,0
2022-02-22T06:28:58-06:00,3557,2360,912546,2.63355,0
2022-02-22T06:29:14-06:00,3558,2274,920260,2.75625,0
2022-02-22T06:29:31-06:00,3559,2360,856700,2.47238,0
2022-02-22T06:29:47-06:00,3560,2358,842244,2.43273,0
2022-02-22T06:30:03-06:00,3561,2358,842292,2.43286,0
2022-02-22T06:30:19-06:00,3562,2392,916788,2.61040,0
2022-02-22T06:30:35-06:00,3563,2362,844688,2.43565,0
2022-02-22T06:30:51-06:00,3564,2304,839812,2.48255,0
2022-02-22T06:31:08-06:00,3565,2254,871626,2.63375,0
2022-02-22T06:31:24-06:00,3566,2280,853160,2.54856,0
2022-02-22T06:31:40-06:00,3567,2356,840230,2.42897,0
2022-02-22T06:31:56-06:00,3568,2284,869780,2.59366,0
2022-02-22T06:32:12-06:00,3569,2270,853030,2.55940,0
2022-02-22T06:32:28-06:00,3570,2362,853576,2.46128,0
2022-02-22T06:32:44-06:00,3571,2360,876628,2.52989,0
2022-02-22T06:33:01-06:00,3572,2360,906238,2.61535,0
2022-02-22T06:33:17-06:00,3573,2246,888632,2.69470,0
2022-02-22T06:33:33-06:00,3574,2246,888560,2.69449,0
2022-02-22T06:33:49-06:00,3575,2358,919062,2.65461,0
2022-02-22T06:34:05-06:00,3576,2268,888928,2.66945,0
2022-02-22T06:34:21-06:00,3577,2314,920498,2.70931,0
2022-02-22T06:34:38-06:00,3578,2358,917285,2.64947,0
2022-02-22T06:34:54-06:00,3579,2360,887708,2.56187,0
2022-02-22T06:35:10-06:00,3580,2376,847374,2.42900,0
2022-02-22T06:35:26-06:00,3581,2268,922598,2.77057,0
2022-02-22T06:35:42-06:00,3582,2276,838504,2.50918,0
2022-02-22T06:35:58-06:00,3583,2362,851508,2.45532,0
2022-02-22T06:36:15-06:00,3584,2284,852612,2.54246,0
2022-02-22T06:36:31-06:00,3585,2308,855860,2.52561,0
2022-02-22T06:36:47-06:00,3586,2360,910812,2.62855,0
2022-02-22T06:37:03-06:00,3587,2364,846406,2.43854,0
2022-02-22T06:37:19-06:00,3588,2270,838920,2.51706,0
2022-02-22T06:37:35-06:00,3589,2362,923136,2.66186,0
2022-02-22T06:37:51-06:00,3590,2274,900678,2.69760,0
2022-02-22T06:38:08-06:00,3591,2364,874592,2.51975,0
2022-02-22T06:38:24-06:00,3592,2274,844472,2.52926,0
2022-02-22T06:38:40-06:00,3593,2266,893648,2.68600,0
2022-02-22T06:38:56-06:00,3594,2320,839290,2.46390,0
2022-02-22T06:39:12-06:00,3595,2272,897128,2.68934,0
2022-02-22T06:39:29-06:00,3596,2272,891904,2.67368,0
2022-02-22T06:39:45-06:00,3597,2288,843804,2.51180,0
2022-02-22T06:40:01-06:00,3598,2266,916106,2.75350,0
2022-02-22T06:40:17-06:00,3599,2362,919672,2.65187,0
2022-02-22T06:40:33-06:00,3600,2360,848378,2.44837,0
2022-02-22T06:40:50-06:00,3601,2362,846664,2.44135,0
2022-02-22T06:41:06-06:00,3602,2374,918752,2.63582,0
2022-02-22T06:41:22-06:00,3603,2276,844128,2.52601,0
2022-02-22T06:41:38-06:00,3604,2272,903086,2.70720,0
2022-02-22T06:41:54-06:00,3605,2274,921976,2.76139,0
2022-02-22T06:42:10-06:00,3606,2274,844358,2.52892,0
2022-02-22T06:42:27-06:00,3607,2360,843640,2.43469,0
2022-02-22T06:42:43-06:00,3608,2272,843622,2.52894,0
2022-02-22T06:42:59-06:00,3609,2312,845326,2.49021,0
2022-02-22T06:43:15-06:00,3610,2266,908662,2.73112,0
2022-02-22T06:43:31-06:00,3611,2386,884622,2.52514,0
2022-02-22T06:43:47-06:00,3612,2378,921316,2.63873,0
2022-02-22T06:44:04-06:00,3613,2390,892026,2.54202,0
2022-02-22T06:44:20-06:00,3614,2310,849898,2.50584,0
2022-02-22T06:44:36-06:00,3615,2214,918924,2.82684,0
2022-02-22T06:44:52-06:00,3616,2362,842564,2.42953,0
2022-02-22T06:45:08-06:00,3617,2380,925862,2.64953,0
2022-02-22T06:45:25-06:00,3618,2278,896144,2.67931,0
2022-02-22T06:45:41-06:00,3619,2268,856186,2.57113,0
2022-02-22T06:45:57-06:00,3620,2360,910012,2.62624,0
2022-02-22T06:46:13-06:00,3621,2362,878900,2.53430,0
2022-02-22T06:46:29-06:00,3622,2266,892584,2.68280,0
2022-02-22T06:46:46-06:00,3623,2364,853572,2.45919,0
2022-02-22T06:47:02-06:00,3624,2276,913996,2.73509,0
2022-02-22T06:47:18-06:00,3625,2364,859402,2.47598,0
2022-02-22T06:47:34-06:00,3626,2364,841724,2.42505,0
2022-02-22T06:47:50-06:00,3627,2360,848096,2.44755,0
2022-02-22T06:48:06-06:00,3628,2364,890310,2.56503,0
2022-02-22T06:48:22-06:00,3629,2276,915726,2.74026,0
2022-02-22T06:48:39-06:00,3630,2366,902324,2.59745,0
2022-02-22T06:48:55-06:00,3631,2364,918816,2.64716,0
2022-02-22T06:49:11-06:00,3632,2272,889498,2.66646,0
2022-02-22T06:49:27-06:00,3633,2270,844808,2.53473,0
2022-02-22T06:49:43-06:00,3634,2278,842512,2.51896,0
2022-02-22T06:49:59-06:00,3635,2360,843114,2.43317,0
2022-02-22T06:50:16-06:00,3636,2398,925222,2.62782,0
2022-02-22T06:50:32-06:00,3637,2364,851186,2.45231,0
2022-02-22T06:50:48-06:00,3638,2276,879930,2.63314,0
2022-02-22T06:51:04-06:00,3639,2278,912578,2.72844,0
2022-02-22T06:51:20-06:00,3640,2364,848714,2.44519,0
2022-02-22T06:51:36-06:00,3641,2262,847064,2.55048,0
2022-02-22T06:51:53-06:00,3642,2368,905666,2.60487,0
2022-02-22T06:52:09-06:00,3643,2366,926798,2.66790,0
2022-02-22T06:52:25-06:00,3644,2280,862412,2.57620,0
2022-02-22T06:52:41-06:00,3645,2278,852402,2.54853,0
2022-02-22T06:52:57-06:00,3646,2276,893324,2.67323,0
2022-02-22T06:53:13-06:00,3647,2276,880446,2.63469,0
2022-02-22T06:53:30-06:00,3648,2336,853070,2.48720,0
2022-02-22T06:53:46-06:00,3649,2230,871900,2.66294,0
2022-02-22T06:54:02-06:00,3650,2364,869886,2.50619,0
2022-02-22T06:54:18-06:00,3651,2272,900912,2.70068,0
2022-02-22T06:54:34-06:00,3652,2276,907896,2.71683,0
2022-02-22T06:54:50-06:00,3653,2282,866048,2.58479,0
2022-02-22T06:55:07-06:00,3654,2400,926794,2.63009,0
2022-02-22T06:55:23-06:00,3655,2316,878796,2.58433,0
2022-02-22T06:55:39-06:00,3656,2308,842870,2.48727,0
2022-02-22T06:55:55-06:00,3657,2318,866888,2.54711,0
2022-02-22T06:56:11-06:00,3658,2278,920302,2.75154,0
2022-02-22T06:56:27-06:00,3659,2274,848866,2.54242,0
2022-02-22T06:56:44-06:00,3660,2278,853200,2.55092,0
2022-02-22T06:57:00-06:00,3661,2286,867696,2.58518,0
2022-02-22T06:57:16-06:00,3662,2270,855882,2.56795,0
2022-02-22T06:57:32-06:00,3663,2370,847178,2.43459,0
2022-02-22T06:57:48-06:00,3664,2274,865016,2.59079,0
2022-02-22T06:58:04-06:00,3665,2270,885216,2.65596,0
2022-02-22T06:58:20-06:00,3666,2274,847102,2.53714,0
2022-02-22T06:58:37-06:00,3667,2276,917574,2.74579,0
2022-02-22T06:58:53-06:00,3668,2364,845080,2.43472,0
2022-02-22T06:59:09-06:00,3669,2372,877354,2.51918,0
2022-02-22T06:59:25-06:00,3670,2248,894818,2.71105,0
2022-02-22T06:59:41-06:00,3671,2272,870080,2.60825,0
2022-02-22T06:59:57-06:00,3672,2372,914884,2.62694,0
2022-02-22T07:00:14-06:00,3673,2368,855960,2.46190,0
2022-02-22T07:00:30-06:00,3674,2278,925260,2.76636,0
2022-02-22T07:00:46-06:00,3675,2296,892228,2.64669,0
2022-02-22T07:01:02-06:00,3676,2282,905264,2.70183,0
2022-02-22T07:01:18-06:00,3677,2368,886108,2.54861,0
2022-02-22T07:01:34-06:00,3678,2208,847424,2.61397,0
2022-02-22T07:01:51-06:00,3679,2322,915910,2.68652,0
2022-02-22T07:02:07-06:00,3680,2270,901690,2.70539,0
2022-02-22T07:02:23-06:00,3681,2276,872500,2.61091,0
2022-02-22T07:02:39-06:00,3682,2278,915978,2.73861,0
